employee_id,fullname,nip,company_name,area_name,position_name,department_name,division_name,directorate_name,grade_name,education_name,major_name,years_of_service_months,2021,2022,2023,2024,2025,CEX2021,CEX2022,CEX2023,CEX2024,CEX2025,CSI2021,CSI2022,CSI2023,CSI2024,CSI2025,FTC2021,FTC2022,FTC2023,FTC2024,FTC2025,GDR2021,GDR2022,GDR2023,GDR2024,GDR2025,IDS2021,IDS2022,IDS2023,IDS2024,IDS2025,LIE2021,LIE2022,LIE2023,LIE2024,LIE2025,QDD2021,QDD2022,QDD2023,QDD2024,QDD2025,SEA2021,SEA2022,SEA2023,SEA2024,SEA2025,STO2021,STO2022,STO2023,STO2024,STO2025,VCU2021,VCU2022,VCU2023,VCU2024,VCU2025,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,Papi_A,Papi_B,Papi_C,Papi_D,Papi_E,Papi_F,Papi_G,Papi_I,Papi_K,Papi_L,Papi_N,Papi_O,Papi_P,Papi_R,Papi_S,Papi_T,Papi_V,Papi_W,Papi_X,Papi_Z,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Rank8,Rank9,Rank10,Rank11,Rank12,Rank13,Rank14
EMP100978,Ari Aji Pratama,944946,PT Mandala Distribution Center,Distribution,Finance Officer,Operations,Sales,Technology,V,S1,Statistics,8,,5.0,1.0,2.0,2.0,,5.0,1.0,2.0,2.0,,4.0,2.0,2.0,2.0,,4.0,,2.0,1.0,,,2.0,3.0,3.0,,4.0,1.0,1.0,2.0,,5.0,2.0,1.0,2.0,,,,2.0,2.0,,5.0,1.0,2.0,2.0,,5.0,2.0,2.0,1.0,,5.0,1.0,1.0,2.0,35,84,ID,Influencer-Dominant,INTJ,134.0,27.0,10,9.0,5.0,3.0,1.0,3.0,2.0,8.0,9.0,9.0,2.0,6.0,7.0,1.0,6.0,8.0,5.0,1.0,6.0,1.0,7.0,Consistency,Activator,Input,Positivity,Focus,Context,Command,Analytical,Includer,Connectedness,Competition,,Discipline,Responsibility
EMP100979,Anisa Mahardika Pradana,249918,PT Lumo Cosmetics Asia,Store,Finance Officer,Operations,Digital Marketing,HR & Corp Affairs,V,SMA,Psychology,87,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,,1.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,,27,24,SC,Steadiness-Conscientious,ENTP,111.0,25.0,8,9.0,4.0,3.0,6.0,6.0,8.0,4.0,2.0,3.0,8.0,,1.0,5.0,7.0,2.0,9.0,4.0,9.0,2.0,6.0,Deliberative,Self-Assurance,Achiever,Developer,Competition,Activator,,Woo,Maximizer,Consistency,Analytical,Ideation,,Individualization
EMP100980,Evi Nabila Siregar,634952,PT Aurora Beauty Indonesia,Store,Supply Planner,Finance,Product Dev,HR & Corp Affairs,IV,D3,Economics,39,3.0,2.0,3.0,2.0,4.0,3.0,,3.0,,4.0,,,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,,1.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,,3.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,,4.0,3.0,2.0,4.0,,4.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,65,22,SC,Steadiness-Conscientious,ENTP,124.0,30.0,2,,5.0,5.0,9.0,,,4.0,,3.0,8.0,1.0,8.0,7.0,9.0,6.0,9.0,8.0,2.0,1.0,3.0,Activator,Command,Empathy,Woo,Arranger,Discipline,Achiever,Relator,Focus,Connectedness,Positivity,Context,,Includer
EMP100981,Bayu Anugrah Sinaga,919986,PT Aurora Beauty Indonesia,HQ,Finance Officer,IT,Operations,Commercial,III,S1,Economics,66,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,,2.0,4.0,5.0,3.0,4.0,3.0,4.0,,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,67,56,IC,Influencer-Conscientious,ISFP,138.0,28.0,6,4.0,5.0,9.0,4.0,2.0,7.0,7.0,7.0,8.0,3.0,5.0,2.0,6.0,7.0,5.0,6.0,5.0,3.0,5.0,4.0,Connectedness,Input,Maximizer,Consistency,Discipline,Focus,Includer,Context,Communication,Self-Assurance,Belief,,Command,Significance
EMP100982,Hana Wijaya,209571,PT Lumo Cosmetics Asia,HQ,Sales Supervisor,R&D,Talent Management,Technology,V,D3,Business,15,,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,4.0,,4.0,3.0,,3.0,,,,3.0,5.0,,4.0,4.0,3.0,4.0,,0.0,4.0,3.0,5.0,,3.0,5.0,3.0,,,4.0,3.0,3.0,5.0,,,4.0,3.0,,,4.0,5.0,2.0,4.0,,,4.0,,4.0,62,21,DC,Dominant-Conscientious,ISTP,94.0,35.0,1,2.0,9.0,2.0,1.0,5.0,3.0,8.0,4.0,6.0,,7.0,7.0,7.0,9.0,7.0,9.0,3.0,2.0,6.0,2.0,Ideation,Context,Belief,Includer,Consistency,Responsibility,Relator,Achiever,Harmony,Individualization,Maximizer,Input,Analytical,Restorative
EMP100983,Iman Mahardika Utami,573134,PT Aurora Beauty Indonesia,Store,Finance Officer,Finance,Operations,Technology,V,D3,Design,67,4.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,,1.0,5.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,,2.0,,1.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,1.0,3.0,,3.0,,3.0,3.0,48,94,CD,Conscientious-Dominant,INTP,120.0,26.0,3,5.0,9.0,,8.0,5.0,9.0,8.0,7.0,6.0,8.0,9.0,5.0,6.0,6.0,3.0,,2.0,3.0,5.0,4.0,,Includer,Arranger,Individualization,,Positivity,Discipline,Consistency,Harmony,Ideation,Connectedness,Futuristic,,Learner
EMP100984,Wulan Zulfikar Lestari,434006,PT Mandala Distribution Center,HQ,Data Analyst,HR,Digital Marketing,HR & Corp Affairs,III,S2,Business,33,4.0,4.0,1.0,3.0,1.0,4.0,,2.0,3.0,,4.0,3.0,,2.0,1.0,5.0,4.0,1.0,,1.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,5.0,3.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,5.0,4.0,,3.0,1.0,44,64,SC,Steadiness-Conscientious,ESTJ,118.0,24.0,6,6.0,9.0,7.0,1.0,9.0,1.0,8.0,9.0,5.0,3.0,2.0,4.0,5.0,9.0,7.0,6.0,7.0,7.0,2.0,,Focus,Consistency,Developer,,Competition,Achiever,Ideation,Deliberative,Futuristic,Activator,Harmony,Includer,Self-Assurance,Significance
EMP100985,Sari Halim Fauziah,364648,PT Lumo Cosmetics Asia,Store,Finance Officer,IT,Digital Marketing,Technology,III,SMA,Economics,27,1.0,5.0,3.0,4.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,5.0,3.0,4.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,5.0,3.0,,1.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,2.0,5.0,1.0,36,81,SI,Steadiness-Influencer,ISFJ,89.0,29.0,6,8.0,6.0,8.0,6.0,7.0,1.0,7.0,3.0,1.0,1.0,6.0,5.0,7.0,6.0,,1.0,,5.0,5.0,8.0,Belief,Consistency,Activator,,Self-Assurance,Significance,Individualization,Discipline,Arranger,Responsibility,Command,Adaptability,Learner,
EMP100986,Novi Tamba,893147,PT Mandala Distribution Center,HQ,Finance Officer,HR,Digital Marketing,Technology,V,S2,Psychology,65,5.0,2.0,5.0,4.0,3.0,5.0,,4.0,2.0,1.0,5.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,5.0,2.0,,2.0,,5.0,2.0,4.0,2.0,1.0,99.0,2.0,3.0,2.0,1.0,5.0,1.0,,2.0,1.0,,2.0,3.0,2.0,2.0,5.0,2.0,4.0,3.0,2.0,5.0,2.0,,2.0,1.0,59,70,DI,Dominant-Influencer,ESTJ,101.0,16.0,9,4.0,6.0,2.0,9.0,1.0,7.0,6.0,7.0,9.0,2.0,,9.0,5.0,8.0,7.0,5.0,7.0,,3.0,9.0,Adaptability,Developer,Harmony,Positivity,Relator,Analytical,Command,Restorative,Input,Significance,Strategic,Responsibility,Futuristic,Context
EMP100987,Prasetyo Purnama,105970,PT VASKA Wellness,Plant,Brand Executive,Marketing,Digital Marketing,Commercial,V,S1,Design,44,3.0,4.0,3.0,3.0,5.0,3.0,,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,,3.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,39,26,ID,Influencer-Dominant,ENFJ,,,2,1.0,8.0,5.0,3.0,7.0,6.0,7.0,,,1.0,,6.0,,3.0,7.0,2.0,1.0,3.0,6.0,9.0,,Maximizer,Woo,Individualization,Command,Adaptability,Competition,Deliberative,Futuristic,Learner,Connectedness,Includer,Context,Activator
EMP100988,Prasetyo Zulfikar,195840,PT VASKA Wellness,HQ,Data Analyst,R&D,Product Dev,HR & Corp Affairs,IV,S2,Business,40,5.0,2.0,3.0,1.0,5.0,5.0,1.0,2.0,1.0,,5.0,3.0,3.0,,5.0,5.0,2.0,3.0,1.0,4.0,5.0,2.0,2.0,2.0,5.0,5.0,1.0,2.0,1.0,5.0,5.0,2.0,4.0,1.0,5.0,5.0,2.0,3.0,2.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,3.0,2.0,0.0,4.0,4.0,1.0,4.0,1.0,,47,23,DS,Dominant-Steadiness,ESTP,116.0,18.0,6,1.0,4.0,3.0,7.0,9.0,2.0,5.0,9.0,2.0,5.0,7.0,1.0,3.0,6.0,2.0,8.0,2.0,4.0,2.0,,Achiever,Competition,Deliberative,Maximizer,Responsibility,Activator,Woo,,Developer,Discipline,Learner,Self-Assurance,Arranger,Communication
EMP100989,Hadi Yudhistira Siregar,213873,PT Mandala Distribution Center,Distribution,Sales Supervisor,Operations,Operations,Commercial,III,S2,Design,38,3.0,,1.0,4.0,4.0,3.0,5.0,2.0,,4.0,3.0,3.0,1.0,3.0,5.0,4.0,4.0,1.0,4.0,4.0,3.0,5.0,1.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,,1.0,3.0,4.0,,4.0,1.0,4.0,5.0,2.0,5.0,,3.0,4.0,2.0,5.0,1.0,4.0,3.0,92,35,CS,Conscientious-Steadiness,INFP,109.0,22.0,5,9.0,8.0,7.0,5.0,1.0,,7.0,1.0,5.0,1.0,7.0,5.0,,2.0,7.0,1.0,,6.0,6.0,6.0,Belief,,Futuristic,Focus,Connectedness,Restorative,Arranger,Individualization,Achiever,Responsibility,Consistency,Input,Discipline,Adaptability
EMP100990,Oka Ananda,789945,PT Mandala Distribution Center,Plant,Supply Planner,Marketing,Operations,Technology,III,D3,Statistics,59,2.0,3.0,4.0,4.0,5.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,,1.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,40,32,DI,Dominant-Influencer,ESTJ,,,3,6.0,4.0,2.0,3.0,9.0,4.0,2.0,7.0,2.0,6.0,1.0,3.0,1.0,9.0,9.0,1.0,3.0,4.0,4.0,7.0,Futuristic,Achiever,Strategic,Woo,Communication,Activator,Connectedness,Deliberative,Intellection,Significance,Arranger,Input,,Competition
EMP100991,Lestari Lukman,391389,PT Mandala Distribution Center,Store,Supply Planner,Marketing,Operations,HR & Corp Affairs,III,D3,Design,35,3.0,3.0,4.0,3.0,4.0,2.0,,4.0,,5.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,2.0,,2.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,5.0,64,41,CI,Conscientious-Influencer,INFJ,,,9,8.0,3.0,,,1.0,,,4.0,2.0,,3.0,3.0,8.0,4.0,4.0,6.0,5.0,8.0,8.0,3.0,Includer,Responsibility,Context,,Strategic,,,Significance,Input,Communication,Achiever,,Deliberative,Discipline
EMP100992,Kurnia Tamba,705683,PT VASKA Wellness,HQ,Data Analyst,Operations,Product Dev,HR & Corp Affairs,III,D3,Statistics,50,3.0,3.0,3.0,3.0,,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,0.0,3.0,3.0,,2.0,4.0,,3.0,4.0,4.0,3.0,,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,22,29,,Influencer-Conscientious,ISTJ,,31.0,10,7.0,4.0,2.0,8.0,1.0,3.0,1.0,9.0,9.0,,6.0,5.0,8.0,6.0,7.0,5.0,5.0,5.0,2.0,6.0,Self-Assurance,Belief,Communication,Harmony,Individualization,Analytical,Deliberative,Intellection,Includer,Positivity,,Restorative,Responsibility,Strategic
EMP100993,Wulan Purnama,997446,PT Aurora Beauty Indonesia,Store,Data Analyst,Operations,Talent Management,Technology,V,S2,Economics,36,3.0,3.0,,,4.0,4.0,3.0,5.0,3.0,5.0,3.0,2.0,,,4.0,3.0,3.0,4.0,5.0,4.0,3.0,99.0,5.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,40,97,DI,Dominant-Influencer,INFJ,127.0,26.0,2,9.0,8.0,9.0,2.0,3.0,7.0,5.0,2.0,5.0,,1.0,3.0,9.0,9.0,3.0,2.0,4.0,3.0,5.0,6.0,Significance,Competition,Includer,,Futuristic,Deliberative,Harmony,Connectedness,Input,Analytical,Communication,Consistency,Restorative,Activator
EMP100994,Rizka Kusuma Rahmawati,632384,PT VASKA Wellness,Distribution,HRBP,HR,Operations,Commercial,IV,S2,Psychology,80,3.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,5.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,,2.0,5.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,62,75,SC,Steadiness-Conscientious,INTJ,136.0,34.0,8,6.0,6.0,9.0,5.0,6.0,9.0,4.0,8.0,7.0,5.0,5.0,8.0,9.0,9.0,5.0,2.0,4.0,,7.0,4.0,,Discipline,Context,Positivity,Individualization,Maximizer,Empathy,Restorative,Learner,Command,Adaptability,Connectedness,,Deliberative
EMP100995,Anisa Ramadhan,964845,PT Aurora Beauty Indonesia,Store,Data Analyst,HR,Operations,Commercial,V,S2,Psychology,90,4.0,3.0,4.0,3.0,,5.0,2.0,4.0,3.0,3.0,4.0,,5.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,,4.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,35,52,SD,Steadiness-Dominant,ESTJ,117.0,30.0,7,3.0,,6.0,1.0,5.0,3.0,1.0,1.0,,7.0,7.0,7.0,8.0,3.0,4.0,5.0,7.0,3.0,8.0,8.0,Achiever,Empathy,,Discipline,Significance,Input,Adaptability,Arranger,Includer,Harmony,Positivity,Ideation,Relator,Learner
EMP100996,Anisa Saputra,218963,PT VASKA Wellness,Distribution,Brand Executive,HR,Operations,Commercial,IV,D3,Engineering,56,2.0,1.0,4.0,3.0,4.0,2.0,1.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0,2.0,4.0,3.0,4.0,6.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,1.0,5.0,3.0,5.0,98,84,SD,Steadiness-Dominant,ESTJ,106.0,43.0,8,5.0,2.0,5.0,1.0,5.0,2.0,2.0,8.0,7.0,1.0,7.0,9.0,5.0,2.0,9.0,8.0,9.0,6.0,4.0,2.0,Intellection,Analytical,Command,Ideation,Focus,Learner,Connectedness,Achiever,Activator,Positivity,Strategic,Input,Deliberative,Consistency
EMP100997,Dwi Setiawan,675998,PT Mandala Distribution Center,Plant,Supply Planner,R&D,Operations,Commercial,III,D3,Statistics,88,4.0,5.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,,,,1.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,,5.0,2.0,2.0,3.0,3.0,5.0,2.0,1.0,4.0,4.0,5.0,,3.0,3.0,,4.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,3.0,85,28,IC,Influencer-Conscientious,ISTP,105.0,27.0,8,6.0,7.0,8.0,2.0,5.0,5.0,5.0,7.0,5.0,7.0,7.0,9.0,6.0,6.0,2.0,8.0,1.0,7.0,9.0,2.0,Intellection,Restorative,Communication,Deliberative,Arranger,Futuristic,Context,Empathy,Learner,Self-Assurance,Belief,Competition,Relator,Achiever
EMP100998,Citra Pratama,311233,PT Aurora Beauty Indonesia,Distribution,Brand Executive,Operations,Operations,HR & Corp Affairs,IV,SMA,Engineering,60,3.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,,4.0,,5.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,,3.0,2.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,,4.0,2.0,,4.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,2.0,4.0,43,73,,Conscientious-Influencer,ISFJ,102.0,31.0,5,8.0,4.0,5.0,2.0,9.0,,8.0,7.0,8.0,8.0,5.0,,6.0,7.0,2.0,5.0,,3.0,5.0,6.0,Activator,Communication,Analytical,Discipline,Adaptability,Learner,Context,Deliberative,Woo,Developer,Harmony,Relator,Futuristic,Consistency
EMP100999,Rani Pratama,752447,PT Mandala Distribution Center,Plant,Sales Supervisor,Finance,Sales,Technology,III,S2,Economics,7,,4.0,4.0,2.0,3.0,,,5.0,1.0,3.0,,4.0,4.0,3.0,2.0,,5.0,4.0,3.0,3.0,,4.0,4.0,2.0,2.0,,5.0,4.0,1.0,4.0,,5.0,4.0,2.0,3.0,,4.0,4.0,3.0,3.0,,4.0,4.0,99.0,3.0,,,4.0,2.0,3.0,,4.0,,2.0,2.0,45,35,CS,Conscientious-Steadiness,,136.0,23.0,2,,9.0,7.0,2.0,4.0,3.0,2.0,6.0,4.0,3.0,2.0,7.0,4.0,,6.0,5.0,4.0,2.0,4.0,6.0,Empathy,Consistency,Activator,Harmony,Strategic,Context,Self-Assurance,,Command,Adaptability,Developer,Competition,Restorative,Positivity
EMP101000,Eko Maulida,230470,PT Aurora Beauty Indonesia,Distribution,Finance Officer,R&D,Sales,Technology,IV,S1,Psychology,27,,4.0,3.0,5.0,3.0,,4.0,3.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,,3.0,3.0,4.0,2.0,5.0,4.0,4.0,,2.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,80,59,ID,Influencer-Dominant,ESFP,116.0,34.0,9,7.0,3.0,5.0,,,,3.0,5.0,1.0,1.0,,7.0,4.0,7.0,9.0,7.0,,5.0,9.0,8.0,Achiever,Competition,Woo,Deliberative,Positivity,Learner,Connectedness,Relator,Communication,Belief,Ideation,Adaptability,,Includer
EMP101001,Maya Siregar,771179,PT VASKA Wellness,Plant,Data Analyst,Finance,Talent Management,HR & Corp Affairs,IV,SMA,Economics,42,2.0,2.0,3.0,3.0,4.0,1.0,2.0,,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,,3.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,4.0,2.0,3.0,4.0,4.0,,1.0,3.0,,2.0,4.0,1.0,1.0,3.0,2.0,,54,49,SC,Steadiness-Conscientious,INFJ,119.0,17.0,10,2.0,7.0,4.0,4.0,2.0,1.0,2.0,9.0,5.0,9.0,8.0,5.0,2.0,2.0,8.0,1.0,9.0,6.0,7.0,6.0,Self-Assurance,Restorative,Activator,Empathy,,Discipline,Connectedness,Learner,Strategic,Woo,Positivity,Analytical,Belief,
EMP101002,Hadi Pratama,731877,PT VASKA Wellness,Distribution,Data Analyst,HR,Sales,HR & Corp Affairs,III,SMA,Engineering,72,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,,2.0,,2.0,2.0,,2.0,2.0,,4.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,,,2.0,4.0,,4.0,3.0,2.0,26,74,CS,Conscientious-Steadiness,,85.0,24.0,9,7.0,1.0,2.0,,5.0,3.0,7.0,9.0,3.0,5.0,9.0,2.0,8.0,8.0,2.0,6.0,4.0,5.0,8.0,5.0,Context,Input,Discipline,Communication,Futuristic,Analytical,Significance,,Consistency,Belief,Relator,,Arranger,
EMP101003,Bella Utama Zulfikar,991012,PT VASKA Wellness,Plant,Sales Supervisor,IT,Digital Marketing,HR & Corp Affairs,III,S1,Engineering,55,2.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,,4.0,2.0,,5.0,3.0,3.0,,4.0,4.0,3.0,,,4.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,90,74,,Dominant-Influencer,ISFP,100.0,29.0,6,5.0,1.0,2.0,5.0,,6.0,6.0,3.0,8.0,7.0,2.0,3.0,7.0,8.0,4.0,3.0,4.0,7.0,9.0,9.0,Consistency,Intellection,Futuristic,Discipline,Command,Individualization,Harmony,Context,Maximizer,Empathy,Restorative,Deliberative,Responsibility,Significance
EMP101004,Kurnia Ananda,928551,PT Mandala Distribution Center,HQ,HRBP,Operations,Talent Management,Technology,IV,SMA,Economics,76,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,,4.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,,4.0,2.0,3.0,,3.0,5.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,3.0,,2.0,3.0,3.0,34,28,SC,Steadiness-Conscientious,ISFP,83.0,32.0,9,1.0,1.0,1.0,9.0,1.0,7.0,9.0,1.0,4.0,4.0,9.0,4.0,9.0,3.0,7.0,9.0,1.0,3.0,3.0,6.0,Arranger,Activator,Analytical,,Connectedness,Learner,Relator,,Futuristic,Restorative,Adaptability,Intellection,Context,Harmony
EMP101005,Eko Ganesha Kurniawan,616390,PT VASKA Wellness,Plant,Sales Supervisor,Finance,Product Dev,HR & Corp Affairs,III,S2,Psychology,25,2.0,3.0,3.0,2.0,3.0,,2.0,3.0,3.0,4.0,2.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,23,75,ID,Influencer-Dominant,,115.0,17.0,4,2.0,,7.0,5.0,7.0,7.0,7.0,6.0,4.0,3.0,6.0,2.0,6.0,,9.0,3.0,7.0,3.0,7.0,7.0,Analytical,Command,Activator,Maximizer,Futuristic,Achiever,Learner,Positivity,Adaptability,Deliberative,Developer,Belief,Ideation,Significance
EMP101006,Yuni Pratama,942625,PT Aurora Beauty Indonesia,Store,Sales Supervisor,HR,Talent Management,Technology,III,SMA,Psychology,68,,5.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,1.0,5.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,,1.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,3.0,1.0,5.0,,,3.0,1.0,4.0,4.0,,3.0,71,40,SI,Steadiness-Influencer,ENFP,132.0,24.0,4,,1.0,6.0,6.0,,4.0,1.0,2.0,9.0,2.0,2.0,9.0,8.0,7.0,7.0,6.0,4.0,7.0,1.0,,Individualization,Restorative,Belief,Command,Consistency,Ideation,Empathy,Self-Assurance,Input,Discipline,Learner,Focus,Analytical,Intellection
EMP101007,Prasetyo Subekti,794481,PT Mandala Distribution Center,HQ,Data Analyst,HR,Talent Management,Technology,V,SMA,Economics,55,4.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,,2.0,5.0,4.0,3.0,3.0,2.0,5.0,,3.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,5.0,82,45,SI,Steadiness-Influencer,ISTJ,85.0,33.0,3,,7.0,,3.0,6.0,4.0,8.0,8.0,3.0,7.0,8.0,2.0,,8.0,1.0,3.0,8.0,,9.0,8.0,Achiever,Relator,Arranger,Connectedness,Command,Belief,Deliberative,Context,Futuristic,Input,Self-Assurance,Responsibility,Focus,Learner
